Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Adj Close
2024-12-09 00:00:00-05:00,72.77999877929688,74.41999816894531,72.77999877929688,73.88999938964844,1313900.0,0.0,0.0,AOS,
2024-12-10 00:00:00-05:00,73.5999984741211,73.8499984741211,72.08000183105469,72.9800033569336,954600.0,0.0,0.0,AOS,
2024-12-11 00:00:00-05:00,73.4000015258789,73.69000244140625,72.45999908447266,72.87999725341797,1084800.0,0.0,0.0,AOS,
2024-12-12 00:00:00-05:00,72.66999816894531,73.1500015258789,72.19000244140625,72.62999725341797,864800.0,0.0,0.0,AOS,
2024-12-13 00:00:00-05:00,72.27999877929688,72.81999969482422,72.08000183105469,72.48999786376953,981500.0,0.0,0.0,AOS,
2024-11-14 00:00:00-05:00,115.9800033569336,116.08999633789062,114.93000030517578,115.02999877929688,3812300.0,0.0,0.0,ABT,
2024-11-15 00:00:00-05:00,114.87000274658203,116.3499984741211,114.43000030517578,115.9000015258789,6898600.0,0.0,0.0,ABT,
2024-11-18 00:00:00-05:00,115.58000183105469,117.94000244140625,115.51000213623047,117.36000061035156,6086500.0,0.0,0.0,ABT,
2024-11-19 00:00:00-05:00,116.54000091552734,117.55000305175781,115.44999694824219,117.12999725341797,4542800.0,0.0,0.0,ABT,
2024-11-20 00:00:00-05:00,116.69000244140625,116.7699966430664,115.52999877929688,115.93000030517578,5624400.0,0.0,0.0,ABT,
2024-11-21 00:00:00-05:00,115.68000030517578,117.63999938964844,115.13999938964844,117.26000213623047,5561900.0,0.0,0.0,ABT,
2024-11-22 00:00:00-05:00,117.22000122070312,118.0,116.37999725341797,117.76000213623047,5349500.0,0.0,0.0,ABT,
2024-11-25 00:00:00-05:00,118.27999877929688,118.6500015258789,117.58000183105469,118.12999725341797,6879000.0,0.0,0.0,ABT,
2024-11-26 00:00:00-05:00,118.63999938964844,119.0,117.01000213623047,117.95999908447266,4056800.0,0.0,0.0,ABT,
2024-11-27 00:00:00-05:00,118.3499984741211,120.52999877929688,118.0999984741211,118.94999694824219,3510300.0,0.0,0.0,ABT,
2024-11-29 00:00:00-05:00,118.70999908447266,119.19000244140625,117.86000061035156,118.7699966430664,2523200.0,0.0,0.0,ABT,
2024-12-02 00:00:00-05:00,118.75,118.80999755859375,116.58999633789062,116.80999755859375,5338900.0,0.0,0.0,ABT,
2024-12-03 00:00:00-05:00,117.0999984741211,117.44000244140625,116.06999969482422,116.29000091552734,4794900.0,0.0,0.0,ABT,
2024-12-04 00:00:00-05:00,117.01000213623047,117.01000213623047,115.29000091552734,115.97000122070312,3557100.0,0.0,0.0,ABT,
2024-12-05 00:00:00-05:00,115.26000213623047,116.29000091552734,114.88999938964844,115.58999633789062,3269800.0,0.0,0.0,ABT,
2024-12-06 00:00:00-05:00,115.12999725341797,116.19999694824219,115.0999984741211,115.5999984741211,5300300.0,0.0,0.0,ABT,
2024-12-09 00:00:00-05:00,115.66999816894531,115.87000274658203,113.8499984741211,114.9000015258789,4868000.0,0.0,0.0,ABT,
2024-12-10 00:00:00-05:00,115.08000183105469,116.38999938964844,114.2699966430664,115.5,4072100.0,0.0,0.0,ABT,
2024-12-11 00:00:00-05:00,115.30999755859375,115.58999633789062,114.01000213623047,114.13999938964844,4747700.0,0.0,0.0,ABT,
2024-12-12 00:00:00-05:00,114.4000015258789,114.77999877929688,113.30000305175781,113.86000061035156,3764700.0,0.0,0.0,ABT,
2024-12-13 00:00:00-05:00,113.8499984741211,114.29000091552734,112.13999938964844,113.37999725341797,4550500.0,0.0,0.0,ABT,
2024-11-14 00:00:00-05:00,170.0,171.6199951171875,168.58999633789062,169.6300048828125,8442500.0,0.0,0.0,ABBV,
2024-11-15 00:00:00-05:00,169.6300048828125,169.6300048828125,164.72000122070312,164.99000549316406,11265400.0,0.0,0.0,ABBV,
2024-11-18 00:00:00-05:00,165.6199951171875,166.74000549316406,164.8000030517578,166.27999877929688,8341400.0,0.0,0.0,ABBV,
2024-11-19 00:00:00-05:00,165.27000427246094,167.10000610351562,163.80999755859375,166.57000732421875,5246000.0,0.0,0.0,ABBV,
2024-11-20 00:00:00-05:00,166.91000366210938,167.91000366210938,165.64999389648438,167.75999450683594,7135600.0,0.0,0.0,ABBV,
2024-11-21 00:00:00-05:00,168.58999633789062,172.4600067138672,166.9199981689453,171.72999572753906,6847700.0,0.0,0.0,ABBV,
2024-11-22 00:00:00-05:00,174.33999633789062,178.86000061035156,173.5,176.9499969482422,11328600.0,0.0,0.0,ABBV,
2024-11-25 00:00:00-05:00,177.02000427246094,180.19000244140625,176.75,177.05999755859375,12465000.0,0.0,0.0,ABBV,
2024-11-26 00:00:00-05:00,177.08999633789062,181.64999389648438,176.6699981689453,181.13999938964844,6947500.0,0.0,0.0,ABBV,
2024-11-27 00:00:00-05:00,181.13999938964844,184.24000549316406,180.88999938964844,183.0800018310547,5271500.0,0.0,0.0,ABBV,
2024-11-29 00:00:00-05:00,183.13999938964844,183.5399932861328,182.5,182.92999267578125,2710700.0,0.0,0.0,ABBV,
2024-12-02 00:00:00-05:00,182.27999877929688,182.6999969482422,178.86000061035156,181.77000427246094,3936600.0,0.0,0.0,ABBV,
2024-12-03 00:00:00-05:00,182.27999877929688,183.50999450683594,181.47999572753906,181.5,4107600.0,0.0,0.0,ABBV,
2024-12-04 00:00:00-05:00,180.10000610351562,180.4499969482422,175.91000366210938,176.4600067138672,6125500.0,0.0,0.0,ABBV,
2024-12-05 00:00:00-05:00,174.97999572753906,176.72000122070312,173.52999877929688,176.1699981689453,5444200.0,0.0,0.0,ABBV,
2024-12-06 00:00:00-05:00,176.0,176.74000549316406,174.16000366210938,176.19000244140625,4839600.0,0.0,0.0,ABBV,
2024-12-09 00:00:00-05:00,175.58999633789062,178.1300048828125,174.3800048828125,176.57000732421875,4394500.0,0.0,0.0,ABBV,
2024-12-10 00:00:00-05:00,175.52999877929688,176.9199981689453,173.8300018310547,175.6699981689453,4089600.0,0.0,0.0,ABBV,
2024-12-11 00:00:00-05:00,175.9600067138672,176.0,173.83999633789062,174.3699951171875,9492200.0,0.0,0.0,ABBV,
2024-12-12 00:00:00-05:00,174.91000366210938,175.91000366210938,171.99000549316406,173.19000244140625,4999500.0,0.0,0.0,ABBV,
2024-12-13 00:00:00-05:00,173.25,174.9199981689453,172.38999938964844,173.3699951171875,5471600.0,0.0,0.0,ABBV,
2024-11-14 00:00:00-05:00,371.3800048828125,372.0,361.0299987792969,362.07000732421875,3503000.0,0.0,0.0,ACN,
2024-11-15 00:00:00-05:00,360.2799987792969,360.30999755859375,348.8500061035156,353.57000732421875,3614700.0,0.0,0.0,ACN,
2024-11-18 00:00:00-05:00,353.57000732421875,355.5,351.82000732421875,352.7900085449219,1759900.0,0.0,0.0,ACN,
2024-11-19 00:00:00-05:00,351.25,353.9700012207031,349.989990234375,353.95001220703125,2447000.0,0.0,0.0,ACN,
2024-11-20 00:00:00-05:00,353.7099914550781,357.3299865722656,351.6499938964844,357.07000732421875,1792700.0,0.0,0.0,ACN,
2024-11-21 00:00:00-05:00,359.5199890136719,363.5,358.30999755859375,361.04998779296875,2240100.0,0.0,0.0,ACN,
2024-11-22 00:00:00-05:00,358.239990234375,364.6400146484375,357.2799987792969,358.6600036621094,2211100.0,0.0,0.0,ACN,
2024-11-25 00:00:00-05:00,360.0,364.1499938964844,358.5,361.2900085449219,3054800.0,0.0,0.0,ACN,
2024-11-26 00:00:00-05:00,361.989990234375,364.5299987792969,360.6199951171875,363.17999267578125,2106100.0,0.0,0.0,ACN,
2024-11-27 00:00:00-05:00,364.0799865722656,365.6700134277344,360.8800048828125,362.1600036621094,1657000.0,0.0,0.0,ACN,
2024-11-29 00:00:00-05:00,360.1499938964844,365.0,360.0,362.3699951171875,1311300.0,0.0,0.0,ACN,
2024-12-02 00:00:00-05:00,362.7699890136719,363.3599853515625,356.9599914550781,361.3800048828125,2445500.0,0.0,0.0,ACN,
2024-12-03 00:00:00-05:00,348.79998779296875,354.3399963378906,346.6199951171875,352.5400085449219,3044700.0,0.0,0.0,ACN,
2024-12-04 00:00:00-05:00,353.6700134277344,362.1099853515625,353.1099853515625,360.0299987792969,2074000.0,0.0,0.0,ACN,
2024-12-05 00:00:00-05:00,356.07000732421875,358.8999938964844,354.8900146484375,358.1300048828125,1821300.0,0.0,0.0,ACN,
2024-12-06 00:00:00-05:00,365.29998779296875,371.8800048828125,361.54998779296875,362.70001220703125,2332100.0,0.0,0.0,ACN,
2024-12-09 00:00:00-05:00,360.45001220703125,366.0,358.1000061035156,359.5,2185000.0,0.0,0.0,ACN,
2024-12-10 00:00:00-05:00,358.5199890136719,366.3500061035156,357.0899963378906,362.8999938964844,2157800.0,0.0,0.0,ACN,
2024-12-11 00:00:00-05:00,363.8500061035156,366.5899963378906,363.42999267578125,363.8399963378906,1541300.0,0.0,0.0,ACN,
2024-12-12 00:00:00-05:00,361.30999755859375,362.0,355.3999938964844,360.17999267578125,1834200.0,0.0,0.0,ACN,
2024-12-13 00:00:00-05:00,359.5799865722656,360.760009765625,356.25,358.67999267578125,1808700.0,0.0,0.0,ACN,
2024-11-14 00:00:00-05:00,530.5499877929688,534.6400146484375,523.4600219726562,529.8699951171875,3098800.0,0.0,0.0,ADBE,
2024-11-15 00:00:00-05:00,520.2999877929688,524.5,498.80999755859375,503.3699951171875,4612400.0,0.0,0.0,ADBE,
2024-11-18 00:00:00-05:00,505.0,505.510009765625,497.69000244140625,499.510009765625,2259700.0,0.0,0.0,ADBE,
2024-11-19 00:00:00-05:00,496.0,502.4100036621094,495.4599914550781,499.6099853515625,1961700.0,0.0,0.0,ADBE,
2024-11-20 00:00:00-05:00,505.4100036621094,506.3599853515625,494.6099853515625,499.5,1874900.0,0.0,0.0,ADBE,
2024-11-21 00:00:00-05:00,502.1000061035156,508.57000732421875,493.1000061035156,504.44000244140625,2002100.0,0.0,0.0,ADBE,
2024-11-22 00:00:00-05:00,502.5,513.3699951171875,502.5,512.1500244140625,2287200.0,0.0,0.0,ADBE,
2024-11-25 00:00:00-05:00,519.0900268554688,523.2100219726562,513.1900024414062,518.72998046875,3320000.0,0.0,0.0,ADBE,
2024-11-26 00:00:00-05:00,519.9500122070312,525.760009765625,516.3599853515625,525.2999877929688,2415700.0,0.0,0.0,ADBE,
2024-11-27 00:00:00-05:00,523.2100219726562,525.8800048828125,508.7200012207031,513.6799926757812,2324200.0,0.0,0.0,ADBE,
2024-11-29 00:00:00-05:00,517.6500244140625,517.6500244140625,513.5800170898438,515.9299926757812,1450200.0,0.0,0.0,ADBE,
2024-12-02 00:00:00-05:00,512.8499755859375,518.77001953125,511.5299987792969,516.2000122070312,2006900.0,0.0,0.0,ADBE,
2024-12-03 00:00:00-05:00,511.0400085449219,516.780029296875,504.510009765625,516.260009765625,2119300.0,0.0,0.0,ADBE,
2024-12-04 00:00:00-05:00,523.02001953125,541.77001953125,521.010009765625,536.489990234375,3307000.0,0.0,0.0,ADBE,
2024-12-05 00:00:00-05:00,534.4199829101562,540.1099853515625,529.7899780273438,538.219970703125,2629100.0,0.0,0.0,ADBE,
2024-12-06 00:00:00-05:00,544.1500244140625,554.3699951171875,542.9000244140625,552.9600219726562,2964100.0,0.0,0.0,ADBE,
2024-12-09 00:00:00-05:00,556.0999755859375,557.9000244140625,546.1099853515625,547.9299926757812,3588700.0,0.0,0.0,ADBE,
2024-12-10 00:00:00-05:00,547.3499755859375,552.8300170898438,544.219970703125,547.0499877929688,2762900.0,0.0,0.0,ADBE,
2024-12-11 00:00:00-05:00,547.0499877929688,552.2999877929688,541.739990234375,549.9299926757812,6690600.0,0.0,0.0,ADBE,
2024-12-12 00:00:00-05:00,487.5,494.0,470.8999938964844,474.6300048828125,17344900.0,0.0,0.0,ADBE,
2024-12-13 00:00:00-05:00,473.9800109863281,474.9100036621094,456.79998779296875,465.69000244140625,11383400.0,0.0,0.0,ADBE,
2024-11-14 00:00:00-05:00,140.33999633789062,141.39999389648438,138.55999755859375,138.83999633789062,31681400.0,0.0,0.0,AMD,
2024-11-15 00:00:00-05:00,136.57000732421875,137.35000610351562,133.64999389648438,134.89999389648438,44217500.0,0.0,0.0,AMD,
2024-11-18 00:00:00-05:00,138.19000244140625,140.89999389648438,137.2100067138672,138.92999267578125,38782400.0,0.0,0.0,AMD,
2024-11-19 00:00:00-05:00,137.41000366210938,139.75,137.13999938964844,139.38999938964844,23131400.0,0.0,0.0,AMD,
2024-11-20 00:00:00-05:00,138.9600067138672,140.77000427246094,135.47999572753906,137.60000610351562,28843100.0,0.0,0.0,AMD,
2024-11-21 00:00:00-05:00,138.8699951171875,140.27999877929688,134.92999267578125,137.49000549316406,29311400.0,0.0,0.0,AMD,
2024-11-22 00:00:00-05:00,137.35000610351562,139.1300048828125,137.0399932861328,138.35000610351562,21784700.0,0.0,0.0,AMD,
2024-11-25 00:00:00-05:00,140.49000549316406,142.35000610351562,139.0500030517578,141.1300048828125,30923100.0,0.0,0.0,AMD,
2024-11-26 00:00:00-05:00,142.5500030517578,142.8000030517578,136.6199951171875,137.72000122070312,32092400.0,0.0,0.0,AMD,
2024-11-27 00:00:00-05:00,137.1999969482422,137.94000244140625,132.9600067138672,136.24000549316406,30175300.0,0.0,0.0,AMD,
2024-11-29 00:00:00-05:00,136.24000549316406,138.58999633789062,135.77999877929688,137.17999267578125,16085700.0,0.0,0.0,AMD,
2024-12-02 00:00:00-05:00,137.9199981689453,142.82000732421875,137.8000030517578,142.05999755859375,33102400.0,0.0,0.0,AMD,
2024-12-03 00:00:00-05:00,142.5800018310547,143.4499969482422,141.0800018310547,141.97999572753906,22665300.0,0.0,0.0,AMD,
2024-12-04 00:00:00-05:00,142.9600067138672,144.1199951171875,141.17999267578125,143.99000549316406,25942700.0,0.0,0.0,AMD,
2024-12-05 00:00:00-05:00,143.67999267578125,143.9499969482422,140.3800048828125,141.36000061035156,29576900.0,0.0,0.0,AMD,
2024-12-06 00:00:00-05:00,141.47999572753906,142.7899932861328,137.39999389648438,138.58999633789062,33576800.0,0.0,0.0,AMD,
2024-12-09 00:00:00-05:00,135.7100067138672,135.77000427246094,130.0,130.8699951171875,57055600.0,0.0,0.0,AMD,
2024-12-10 00:00:00-05:00,131.55999755859375,131.55999755859375,127.06999969482422,127.73999786376953,38907200.0,0.0,0.0,AMD,
2024-12-11 00:00:00-05:00,128.52000427246094,131.2100067138672,126.22000122070312,130.14999389648438,45588100.0,0.0,0.0,AMD,
2024-12-12 00:00:00-05:00,130.0,132.32000732421875,129.07000732421875,130.60000610351562,34267100.0,0.0,0.0,AMD,
2024-12-13 00:00:00-05:00,131.3000030517578,131.3000030517578,124.7699966430664,126.91000366210938,67396500.0,0.0,0.0,AMD,
2024-11-14 00:00:00-05:00,13.6899995803833,14.359999656677246,13.579999923706055,14.0,13488300.0,0.0,0.0,AES,
2024-11-15 00:00:00-05:00,14.130000114440918,14.170000076293945,13.75,13.970000267028809,11948600.0,0.0,0.0,AES,
2024-11-18 00:00:00-05:00,13.859999656677246,13.930000305175781,13.729999542236328,13.739999771118164,8499600.0,0.0,0.0,AES,
2024-11-19 00:00:00-05:00,13.600000381469727,13.829999923706055,13.460000038146973,13.75,11811200.0,0.0,0.0,AES,
2024-11-20 00:00:00-05:00,13.75,13.819999694824219,13.15999984741211,13.279999732971191,17947500.0,0.0,0.0,AES,
2024-11-21 00:00:00-05:00,13.260000228881836,13.380000114440918,13.039999961853027,13.25,21346600.0,0.0,0.0,AES,
2024-11-22 00:00:00-05:00,13.289999961853027,13.529999732971191,12.970000267028809,13.039999961853027,29753100.0,0.0,0.0,AES,
2024-11-25 00:00:00-05:00,13.130000114440918,13.380000114440918,13.050000190734863,13.15999984741211,17646800.0,0.0,0.0,AES,
2024-11-26 00:00:00-05:00,13.0,13.050000190734863,12.529999732971191,12.579999923706055,20868700.0,0.0,0.0,AES,
2024-11-27 00:00:00-05:00,12.649999618530273,13.1899995803833,12.649999618530273,12.989999771118164,16716300.0,0.0,0.0,AES,
2024-11-29 00:00:00-05:00,13.0,13.15999984741211,12.960000038146973,13.039999961853027,7963500.0,0.0,0.0,AES,
2024-12-02 00:00:00-05:00,13.0600004196167,13.279999732971191,12.880000114440918,13.010000228881836,11820600.0,0.0,0.0,AES,
2024-12-03 00:00:00-05:00,13.109999656677246,13.380000114440918,13.029999732971191,13.050000190734863,13176900.0,0.0,0.0,AES,
2024-12-04 00:00:00-05:00,13.010000228881836,13.949999809265137,13.010000228881836,13.430000305175781,24649700.0,0.0,0.0,AES,
2024-12-05 00:00:00-05:00,13.5,13.649999618530273,13.199999809265137,13.289999961853027,13809100.0,0.0,0.0,AES,
2024-12-06 00:00:00-05:00,13.390000343322754,13.489999771118164,13.010000228881836,13.050000190734863,8687500.0,0.0,0.0,AES,
2024-12-09 00:00:00-05:00,13.3100004196167,13.949999809265137,13.220000267028809,13.600000381469727,18021600.0,0.0,0.0,AES,
2024-12-10 00:00:00-05:00,13.449999809265137,13.770000457763672,13.40999984741211,13.640000343322754,13348900.0,0.0,0.0,AES,
2024-12-11 00:00:00-05:00,13.670000076293945,13.789999961853027,13.510000228881836,13.59000015258789,14140300.0,0.0,0.0,AES,
2024-12-12 00:00:00-05:00,13.619999885559082,13.789999961853027,13.510000228881836,13.520000457763672,12058100.0,0.0,0.0,AES,
2024-12-13 00:00:00-05:00,13.5,13.609999656677246,13.09000015258789,13.350000381469727,10761000.0,0.0,0.0,AES,
2024-11-14 00:00:00-05:00,109.50508337624636,110.03269756275739,108.62904544346088,109.1865234375,1638400.0,0.0,0.0,AFL,
2024-11-15 00:00:00-05:00,109.3856216661309,111.40649460525934,108.3801713587849,110.81914520263672,2895300.0,0.0,0.0,AFL,
2024-11-18 00:00:00-05:00,110.81914218194852,111.74495817486144,110.57026699670384,111.53590393066406,1850400.0,0.0,0.0,AFL,
2024-11-19 00:00:00-05:00,110.40103633076158,111.02819907833509,109.57476887319547,110.62999725341797,1449300.0,0.0,0.0,AFL,
2024-11-20 00:00:00-05:00,110.97000122070312,111.16000366210938,109.77999877929688,110.23999786376953,1339600.0,0.5,0.0,AFL,
2024-11-21 00:00:00-05:00,111.0,112.33000183105469,110.41999816894531,111.7300033569336,1331400.0,0.0,0.0,AFL,
2024-11-22 00:00:00-05:00,112.16999816894531,113.1500015258789,112.1500015258789,112.38999938964844,1770200.0,0.0,0.0,AFL,
2024-11-25 00:00:00-05:00,112.76000213623047,113.9800033569336,112.44999694824219,113.19999694824219,3663700.0,0.0,0.0,AFL,
2024-11-26 00:00:00-05:00,112.7300033569336,114.33000183105469,112.33000183105469,114.0199966430664,1238600.0,0.0,0.0,AFL,
2024-11-27 00:00:00-05:00,114.5,115.43000030517578,113.94000244140625,114.0999984741211,1208700.0,0.0,0.0,AFL,
2024-11-29 00:00:00-05:00,114.01000213623047,115.06999969482422,113.9000015258789,114.0,1307200.0,0.0,0.0,AFL,
2024-12-02 00:00:00-05:00,114.16999816894531,114.5999984741211,111.11000061035156,111.4000015258789,2491400.0,0.0,0.0,AFL,
2024-12-03 00:00:00-05:00,112.23999786376953,112.23999786376953,106.73999786376953,106.76000213623047,3045100.0,0.0,0.0,AFL,
2024-12-04 00:00:00-05:00,105.91999816894531,107.25,105.0,106.98999786376953,2379600.0,0.0,0.0,AFL,
2024-12-05 00:00:00-05:00,107.4000015258789,108.52999877929688,107.16000366210938,107.75,1897700.0,0.0,0.0,AFL,
2024-12-06 00:00:00-05:00,107.7699966430664,108.3499984741211,107.08999633789062,107.30999755859375,1913400.0,0.0,0.0,AFL,
2024-12-09 00:00:00-05:00,106.87000274658203,107.0,104.66999816894531,105.0,2367600.0,0.0,0.0,AFL,
2024-12-10 00:00:00-05:00,104.37000274658203,104.87000274658203,102.77999877929688,104.22000122070312,1827500.0,0.0,0.0,AFL,
2024-12-11 00:00:00-05:00,104.43000030517578,104.76000213623047,103.75,104.20999908447266,1803500.0,0.0,0.0,AFL,
2024-12-12 00:00:00-05:00,104.98999786376953,105.54000091552734,104.31999969482422,104.37999725341797,1792600.0,0.0,0.0,AFL,
2024-12-13 00:00:00-05:00,104.55999755859375,105.30999755859375,104.19999694824219,104.5199966430664,2078300.0,0.0,0.0,AFL,
2024-11-14 00:00:00-05:00,133.69000244140625,134.35000610351562,130.16000366210938,130.22000122070312,1971100.0,0.0,0.0,A,
2024-11-15 00:00:00-05:00,129.47000122070312,129.7100067138672,125.81999969482422,127.06999969482422,2631100.0,0.0,0.0,A,
2024-11-18 00:00:00-05:00,126.91999816894531,128.08999633789062,126.01000213623047,126.91999816894531,1445000.0,0.0,0.0,A,
2024-11-19 00:00:00-05:00,125.77999877929688,127.12000274658203,125.12000274658203,125.69000244140625,1838200.0,0.0,0.0,A,
2024-11-20 00:00:00-05:00,125.31999969482422,128.7100067138672,124.88999938964844,128.57000732421875,1696000.0,0.0,0.0,A,
2024-11-21 00:00:00-05:00,129.7100067138672,132.19000244140625,129.05999755859375,132.05999755859375,2882100.0,0.0,0.0,A,
2024-11-22 00:00:00-05:00,132.10000610351562,134.32000732421875,131.5,133.83999633789062,2067800.0,0.0,0.0,A,
2024-11-25 00:00:00-05:00,134.52999877929688,135.61000061035156,133.75999450683594,134.49000549316406,3355400.0,0.0,0.0,A,
2024-11-26 00:00:00-05:00,127.0199966430664,134.80999755859375,126.16999816894531,134.3699951171875,3443900.0,0.0,0.0,A,
2024-11-27 00:00:00-05:00,134.69000244140625,139.0,134.24000549316406,138.13999938964844,2336900.0,0.0,0.0,A,
2024-11-29 00:00:00-05:00,137.27000427246094,139.10000610351562,137.0800018310547,137.97000122070312,1183300.0,0.0,0.0,A,
2024-12-02 00:00:00-05:00,137.8300018310547,140.02000427246094,137.10000610351562,139.5800018310547,1702200.0,0.0,0.0,A,
2024-12-03 00:00:00-05:00,138.80999755859375,139.60000610351562,136.6999969482422,139.27999877929688,1714800.0,0.0,0.0,A,
2024-12-04 00:00:00-05:00,139.1999969482422,142.41000366210938,137.69000244140625,140.1999969482422,1948900.0,0.0,0.0,A,
2024-12-05 00:00:00-05:00,139.0,140.57000732421875,137.55999755859375,137.8699951171875,1994500.0,0.0,0.0,A,
2024-12-06 00:00:00-05:00,139.47000122070312,141.7899932861328,138.9600067138672,140.5800018310547,1297600.0,0.0,0.0,A,
2024-12-09 00:00:00-05:00,140.80999755859375,144.57000732421875,140.44000244140625,144.0,1547300.0,0.0,0.0,A,
2024-12-10 00:00:00-05:00,144.25,144.89999389648438,141.72999572753906,141.92999267578125,1261300.0,0.0,0.0,A,
2024-12-11 00:00:00-05:00,142.86000061035156,143.58999633789062,141.1699981689453,141.19000244140625,1848700.0,0.0,0.0,A,
2024-12-12 00:00:00-05:00,140.5,141.72000122070312,139.8800048828125,140.91000366210938,976300.0,0.0,0.0,A,
